date,username,tweet,keyword,Normalisasi
2022-06-28 08:42:29+00:00,mahardikats,klaus emang tolol ,tolol,klaus emang tolol
2022-06-28 08:42:27+00:00,sabilatetsuro, beli 40 rb gw  dan ga nyesel karena awet wkwk,tolol,beli 40 rb aku dan tidak nyesel karena awet wkwk
2022-06-28 08:42:19+00:00,FranditaR, kenapa,tolol,kenapa
2022-06-28 08:42:18+00:00,Jgn_Marah2,  thank s for infonya kak,tolol,thank s for infonya kak
2022-06-28 08:42:17+00:00,nzoura_, iya elah jujur gue capek bgt pdhl emg readersnya yg tolol halu kaga realistis  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face ,tolol,iya elah jujur aku capek banget padahal emang readersnya yang tolol halu kaga realistis loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face
2022-06-28 08:42:11+00:00,pangestooo, 15k  baru seminggu udh mati sebelah,tolol,15k baru seminggu udah mati sebelah
2022-06-28 08:42:05+00:00,kimdo0younq,mff ya gw katain tolol  habisnya emang beneran tolol sih,tolol,maaf ya aku katain tolol habisnya emang beneran tolol sih
2022-06-28 08:41:34+00:00,KhabKhunKap,  aku always beli earphone nya samsung yg model lama  lgsg beli ke samsungnya   ,tolol,aku always beli earphone nya samsung yang model lama langsung beli ke samsungnya
2022-06-28 08:41:07+00:00,efdayz,  beliin dong mangkanya,tolol,beliin dong makanya
2022-06-28 08:40:54+00:00,FahmiSM_, pernah beli di nice so harga 12rb karna kepepet mau gowes tp earphone ketinggalan di bekasi  niat  ,tolol,pernah beli di nice so harga 12rb karena kepepet mau gowes tapi earphone ketinggalan di bekasi niat
2022-06-28 08:40:41+00:00,orangsuksespt4,kok tolol sih anjirr  di mereka nggk ada translate nya apa gimana ,tolol,kok tolol sih anjirr di mereka tidak ada translate nya apa gimana
2022-06-28 08:40:26+00:00,kinderrjoyx,wkwkw keliatan makin tolol nya hehe   ,tolol,wkwkw keliatan makin tolol nya hehe
2022-06-28 08:40:22+00:00,oxiece, tolol bgt anjing  uda sore,tolol,tolol banget anjing udah sore
2022-06-28 08:40:19+00:00,mbakbungaa, erphone gue 25k dan bagus ya ajigg,tolol,erphone aku 25k dan bagus ya ajigg
2022-06-28 08:39:58+00:00,siubicilembu, gamau lah tolol aja kalo smp iya,tolol,gamau lah tolol aja kalo sampai iya
2022-06-28 08:39:56+00:00,depapape, lah saya beli 10k an dicounter jg lumayan enak  ga terlalu cempreng awet setaunan br mati,tolol,lah saya beli 10k an dicounter juga lumayan enak tidak terlalu cempreng awet setaunan br mati
2022-06-28 08:39:54+00:00,m_gibral,  gua mah beli yang di bis 15 rebu wkwk,tolol,aku mah beli yang di bis 15 rebu wkwk
2022-06-28 08:39:43+00:00,TheBest97311628, tolol tolol  otak lo ud kbanyakan maksiat ,tolol,tolol tolol otak kamu udah kebanyakan maksiat
2022-06-28 08:39:42+00:00,Buronan_Rezeki,  wkwk di market place merek ginian bisa dapet 4700,tolol,wkwk di market place merek ginian bisa dapet 4700
2022-06-28 08:39:39+00:00,phenomensz,  apalagi yg suka nonton bokep itu mah otak  ,tolol,apalagi yang suka nonton bokep itu mah otak
2022-06-28 08:39:27+00:00,alfridharyadi, partai pendukung kadrun  ya pasti ditinggalin  kadrun2 tolol cuma seupil dinegeri ini,tolol,partai pendukung kadrun ya pasti ditinggalin kadrun2 tolol cuma seupil dinegeri ini
2022-06-28 08:39:19+00:00,miepentil,gue dalam hati  itu yang terakhir  besoknya diulangin  dalam hati lagi  yakin deh  itu chat terakhir  besoknya ulan  ,tolol,aku dalam hati itu yang terakhir besoknya diulangin dalam hati lagi yakin deh itu chat terakhir besoknya ulan
2022-06-28 08:39:14+00:00,matcaacii,  oase bgus murce lg,tolol,oase bagus murah lagi
2022-06-28 08:38:52+00:00,gitarlistrik, lah gue beli 7500    ,tolol,lah aku beli 7500
2022-06-28 08:38:16+00:00,duchessino, t tapi gw pernah beli 20k an loudly crying face  loudly crying face ,tolol,itu tapi aku pernah beli 20k an loudly crying face loudly crying face
2022-06-28 08:38:09+00:00,xdwmls,tolol banget dehh,tolol,tolol banget dehh
2022-06-28 08:38:05+00:00,suhflowerpia,jgn kebanyakan main hp ya  km udah tolol banget soalnya pouting face  ,tolol,jangan kebanyakan main hp ya kamu udah tolol banget soalnya pouting face
2022-06-28 08:37:41+00:00,KKhosyiin,  kalo saya pinter  beaming face with smiling eyes  berarti loe tolol,tolol,kalo saya pinter beaming face with smiling eyes berarti kamu tolol
2022-06-28 08:37:24+00:00,rrzzzkyy,  ini mereka udah saling mengkoreksi gameplay masing masing udah bilang sorry juga  lu nya ngapa  ,tolol,ini mereka udah saling mengkoreksi gameplay masing masing udah bilang sorry juga kamu nya ngapa
2022-06-28 08:37:16+00:00,fh_bangtan98,ni ko jadi rame gua kaya orang tolol slightly smiling face  thumbs up ,tolol,ni ko jadi rame aku kaya orang tolol slightly smiling face thumbs up
2022-06-28 08:37:07+00:00,mtraafka,dia ga mikirin lu tolol bgt si muti,tolol,dia tidak mikirin kamu tolol banget si muti
2022-06-28 08:36:59+00:00,cowojaemin, bego yg wajib itu sholat tolol,tolol,bego yang wajib itu sholat tolol
2022-06-28 08:36:46+00:00,adarmawan01, yg pinter sapa yg tolol sapa ,tolol,yang pinter sapa yang tolol sapa
2022-06-28 08:36:42+00:00,zaaadfah, ada yang tebus murah 10k an aja ga mau   ,tolol,ada yang tebus murah 10k an aja tidak mau
2022-06-28 08:36:40+00:00,cheetahurs, pernah yang 7rebuan   ,tolol,pernah yang 7rebuan
2022-06-28 08:36:36+00:00,delleeeeee,ngakak bgt anjingg ini org tolol napa kelakuannya makin lama makin aneh dah  loudly crying face  ,tolol,ngakak banget anjingg ini orang tolol napa kelakuannya makin lama makin aneh dah loudly crying face
2022-06-28 08:36:31+00:00,miemorstat, 7 rb lahh,tolol,7 rb lahh
2022-06-28 08:35:58+00:00,Ewwok3, jing mungkin lebih susah beli minyak goreng pakai nik  dari pada nama jalan  kok lu nggak memgonggong   ,tolol,anjing mungkin lebih susah beli minyak goreng pakai nik dari pada nama jalan kok kamu tidak memgonggong
2022-06-28 08:35:41+00:00,ahmdaldee,kalo udah gini giliran ga dikasih pinjem dibilang pelit  nahan  mikir tolol,tolol,kalo udah gini giliran tidak dikasih pinjem dibilang pelit nahan mikir tolol
2022-06-28 08:35:28+00:00,NobiiChann,  eh iya sempet juga beli yang kayak gini  awet  aja sih dia padahal tak pake tidur juga,tolol,eh iya sempet juga beli yang kayak gini awet aja sih dia padahal tidak pake tidur juga
2022-06-28 08:34:50+00:00,daingetjalannya,gada guna tuh ngllink  buka akun ig cuma buat begituan haha ini tolol banget si thumbs up  ,tolol,gada guna tuh ngllink buka akun ig cuma buat begituan haha ini tolol banget si thumbs up
2022-06-28 08:34:21+00:00,Thesinnerishere,  oiya hehe,tolol,oiya hehe
2022-06-28 08:34:04+00:00,Shabecolxz1,makin kesini dunia makin tolol yh ,tolol,makin kesini dunia makin tolol yah
2022-06-28 08:33:52+00:00,mondaysenses, apanya yang lol  lu kah yang tolol ,tolol,apanya yang lol kamu kah yang tolol
2022-06-28 08:33:50+00:00,kyqiluc,lolz tolol mksdnya emm,tolol,lol tolol maksudnya emm
2022-06-28 08:33:41+00:00,anakanomin,  sama wkwk  duh jadi nyesel,tolol,sama wkwk duh jadi nyesel
2022-06-28 08:33:41+00:00,kimdo0younq,gw benci banget tai baca typingnya kek orang tolol,tolol,aku benci banget tai baca typingnya seperti orang tolol
2022-06-28 08:33:34+00:00,baestarblue, agak tolol  tp gpp ak juga mau jadi anime dan jadi hokage selanjutnya,tolol,agak tolol tapi tidak apa-apa aku juga mau jadi anime dan jadi hokage selanjutnya
2022-06-28 08:33:28+00:00,bichulae,ngakakk gw mengheningkan cipta diri gw sendiri gw santai beud dah walaupun tolol ini sebuah prinsip hidup,tolol,ngakakk aku mengheningkan cipta diri aku sendiri aku santai beud dah walaupun tolol ini sebuah prinsip hidup
2022-06-28 08:33:19+00:00,lovemaybi,   laper tolol banget enih jari,tolol,laper tolol banget enih jari
2022-06-28 08:33:10+00:00,rizalyose1980, jual cebong aja pak  lumayan tuh  habus mereka negara aman  mereka kan tolol semua ,tolol,jual cebong aja pak lumayan tuh habus mereka negara aman mereka kan tolol semua
2022-06-28 08:33:06+00:00,pwciously,  di toples kali kak  dikonter2 suka ada toples isinya earphone sm kabel data biasanya  rolling on the floor laughing ,tolol,di toples kali kak dikonter2 suka ada toples isinya earphone sm kabel data biasanya rolling on the floor laughing
2022-06-28 08:32:49+00:00,Buronan_Rezeki,  mantep kok cobain aja beli,tolol,mantep kok cobain aja beli
2022-06-28 08:32:42+00:00,thvsihjay, hahahha jancok jauh jauh lo dari tae gua mksud lu ap kek bg jeka kek gtu heh tolol kek koncek bantuak kau,tolol,hahahha jancok jauh jauh kamu dari tae aku maksud kamu apa seperti bg jeka seperti gitu heh tolol seperti koncek bantuak kamu
2022-06-28 08:32:36+00:00,Wijenan,  ya ayam sama bebek beda spesies tolol  laki laki perempuan sama sama manusia  kenapa selalu dir  ,tolol,ya ayam sama bebek beda spesies tolol laki laki perempuan sama sama manusia kenapa selalu dir
2022-06-28 08:31:57+00:00,liaderliana, uilai lagi politik identitas  sok ngislami nyari pengikut yang tolol bisa dikadali  dasar setan ala  ,tolol,uilai lagi politik identitas sok ngislami nyari pengikut yang tolol bisa dikadali dasar setan ala
2022-06-28 08:31:56+00:00,strinxq,gini ya tolol gua kasi tau  disini itu bukan soal bayang membayangkan tapi soal orang gang nonmus dijadiin muslim d  ,tolol,gini ya tolol aku kasi tau disini itu bukan soal bayang membayangkan tapi soal orang gang nonmus dijadiin muslim d
2022-06-28 08:31:54+00:00,perigurinjay, emg tolol tuh anak caoek  loudly crying face ,tolol,emang tolol tuh anak caoek loudly crying face
2022-06-28 08:31:48+00:00,IbrahimZ805,  coba kau suru anies tutup semua tempat hiburan malam  brani gak si yemen tolol itu ,tolol,coba kamu suru anies tutup semua tempat hiburan malam berani tidak si yemen tolol itu
2022-06-28 08:31:40+00:00,annonsx, yeu ena ena berdua  pusing dan paniknya ngajak warga base lo haha tolol,tolol,yeu ena ena berdua pusing dan paniknya ngajak warga base kamu haha tolol
2022-06-28 08:31:39+00:00,KhoirulArkan, bukan maen da ah  tolol di puji,tolol,bukan maen da ah tolol di puji
2022-06-28 08:31:00+00:00,ayamgoreng_mcd, beli di mr diy 20k beli setahun sekali  folded hands medium light skin tone  awet buwanget  folded hands medium light skin tone  beli 20k di tempat lain gampang modar,tolol,beli di mr diy 20k beli setahun sekali folded hands medium light skin tone awet buwanget folded hands medium light skin tone beli 20k di tempat lain gampang modar
2022-06-28 08:30:38+00:00,rkdhan,  wkwkwk isukana geus ruksak wkwkwk,tolol,wkwkwk isukana geus ruksak wkwkwk
2022-06-28 08:30:35+00:00,seriemphonemata,  mjb kak  kalo earphone nya dipake doang tanpa dengerin apa2 samb  ,tolol,mjb kak kalo earphone nya dipake doang tanpa dengerin apa2 samb
2022-06-28 08:30:32+00:00,aylalalalw,rio tolol apa tolol si ga sekali dua kali bangsat ni org stop tolol,tolol,rio tolol apa tolol si tidak sekali dua kali bangsat ni orang stop tolol
2022-06-28 08:29:51+00:00,macannegara,gara gara lo pada bego  bawa bendera palestine hujat negara sendiri  tolol ,tolol,gara gara kamu pada bego bawa bendera palestine hujat negara sendiri tolol
2022-06-28 08:29:41+00:00,IraKumala10, ku beli yg harga 15 rb  sebulan msih enak la siap itu kaya ada semut nya,tolol,aku beli yang harga 15 rb sebulan masih enak la siap itu kaya ada semut nya
2022-06-28 08:29:01+00:00,hjistar,lama lama banyak orang tolol didunia ini,tolol,lama lama banyak orang tolol didunia ini
2022-06-28 08:28:53+00:00,hal00o0, liat kelakuanmu yang tolol ini  tolong diperbaiki,tolol,liat kelakuanmu yang tolol ini tolong diperbaiki
2022-06-28 08:28:47+00:00,ibnurus86968784,  kliatan tolol nya memg presiden kita ngurus minyak goreng harga cabe bawang aj gk  ,tolol,keliatan tolol nya memang presiden kita ngurus minyak goreng harga cabe bawang aja tidak
2022-06-28 08:49:03+00:00,arekeyheyhey,  iya nih  abis pensiun jd archon dan gagal mengatur uang  abah zhongli memutuskan buka usaha tenda bakso  thumbs up light skin tone ,gagal,iya ini abis pensiun jadi archon dan gagal mengatur uang abah zhongli memutuskan buka usaha tenda bakso thumbs up light skin tone
2022-06-28 08:48:36+00:00,Kasman76182831, negara gagal kelola   terjebak hutang   nyusahin rakyat ,gagal,negara gagal kelola terjebak hutang nyusahin rakyat
2022-06-28 08:48:32+00:00,vampire_jalu, target gagal tercapai  dikira bakal dapetin politisi muda cerdas  ternyata cuma remahan buzzer khusus ibu  ,gagal,target gagal tercapai dikira bakal dapetin politisi muda cerdas ternyata cuma remahan buzzer khusus ibu
2022-06-28 08:48:22+00:00,BobKhairool__My,  ini proses beberapa siri perbincangan  umno berkeras mahu bebaskan kluster mahkamah  anwa  ,gagal,ini proses beberapa siri perbincangan umno berkeras mahu bebaskan kluster mahkamah anwa
2022-06-28 08:48:09+00:00,Icangtip_,bbrp tahun lalu malah saya stress gegara hasil snmptn dan sbmptn saya gagal  ini kok ada ya manusia begini nih ,gagal,beberapa tahun lalu malah saya stress karena hasil snmptn dan sbmptn saya gagal ini kok ada ya manusia begini ini
2022-06-28 08:48:03+00:00,andriiuyy,tai gara2 strada nonton konser jdi gagal bgst,gagal,tai gara2 strada nonton konser jadi gagal bangsat
2022-06-28 08:48:02+00:00,MSandy22,  hoki atau nggak  mereka ttp juara  sportif aja kita sbg fans  inter gagal scudetto k  ,gagal,hoki atau tidak mereka tetap juara sportif aja kita sebagai fans inter gagal scudetto k
2022-06-28 08:47:57+00:00,apriliadmynti,ya ampun  sedih bener cmn mau liburan aja gagal mulu,gagal,ya ampun sedih bener cuma mau liburan aja gagal mulu
2022-06-28 08:47:49+00:00,WSobir,gagal mencoba,gagal,gagal mencoba
2022-06-28 08:47:38+00:00,Mismar___, ini gagal ,gagal,ini gagal
2022-06-28 08:47:17+00:00,fbrrrnnnn, melu alure ae wes  mengko lek gagal kan yo dadi lawakan  iso dievaluasi ,gagal,melu alure ae sudah mengko lek gagal kan yo dadi lawakan bisa dievaluasi
2022-06-28 08:47:06+00:00,EVILTEXT, aku januari kmrn jg gagal tp suka krn adem wind face  wind face ,gagal,aku januari kemarin juga gagal tapi suka karena adem wind face wind face
2022-06-28 08:46:49+00:00,bossku_team,    ,gagal,
2022-06-28 08:46:42+00:00,irwanblr,  uda jelasin dgn kalimat baik2 msh gagal paham   grinning face with sweat  ,gagal,udah jelasin dengan kalimat baik2 masih gagal paham grinning face with sweat
2022-06-28 08:46:34+00:00,ezaraidd,aku juga ada handsfree yang menurutku cukup mahal  dan itupun tidak bertahan lama  bukan karena product nya gagal a  ,gagal,aku juga ada handsfree yang menurutku cukup mahal dan itupun tidak bertahan lama bukan karena product nya gagal a
2022-06-28 08:46:28+00:00,brrrrrrrrrro,time nak jpj test tu ada cakap kat pemeriksa  cik nanti tolong tunjuk jalan  saya tak berapa bagus sangat bab ingat  ,gagal,time mau jpj test itu ada cakap kat pemeriksa cik nanti tolong tunjuk jalan saya tidak berapa bagus sangat bab ingat
2022-06-28 08:46:23+00:00,urlply,cie otw gagal taruhan,gagal,cie otw gagal taruhan
2022-06-28 08:46:17+00:00,mass_errr,stop bandingkan pencpain lu sama org lain  stiap org bda jalan nya  ngga usah minder liat og lain udah sukses di us  ,gagal,stop bandingkan pencpain kamu sama orang lain stiap orang bda jalan nya tidak usah minder liat og lain udah sukses di us
2022-06-28 08:45:39+00:00,BPJSTKinfo, 6  nama perusahaan  7  nomor handphone  8  alamat email  9  kendala pengkinian data   gagal foto biometri  ,gagal,6 nama perusahaan 7 nomor handphone 8 alamat email 9 kendala pengkinian data gagal foto biometri
2022-06-28 08:45:37+00:00,budi_seth, heskey  morientes  voronin  crouch  carroll  balotelli  benteke  lambert  solanke dan maaf lord origi  ,gagal,heskey morientes voronin crouch carroll balotelli benteke lambert solanke dan maaf lord origi
2022-06-28 08:45:37+00:00,Om_sipil,tidak ada yang gagal  seorang ayah  sosok  ayah tidak pernah gagal  kembalilah ke ibumu nak ,gagal,tidak ada yang gagal seorang ayah sosok ayah tidak pernah gagal kembalilah ke ibumu mau
2022-06-28 08:45:25+00:00,yoongisexiest,hrus irit2 kuota ni  gara2 download dmd konser ni pasti anjir gagal mlu jdinya boros bgt pensive face ,gagal,hrus irit2 kuota ni gara2 download dmd konser ni pasti anjing gagal mlu jdinya boros banget pensive face
2022-06-28 08:45:22+00:00,swastamitagvrlz,gagal makan milidi lagi,gagal,gagal makan milidi lagi
2022-06-28 08:45:04+00:00,oureocone, tulus kalo bikin lagu ga pernah gagal si t  t,gagal,tulus kalo bikin lagu tidak pernah gagal si itu itu
2022-06-28 08:44:47+00:00,bellezzasky,rangkuman dunia bulan ini  srilanka bangkrut gabisa bayar pns  russia gagal bayar utang gara gara euroclear  indon  ,gagal,rangkuman dunia bulan ini srilanka bangkrut gabisa bayar pns russia gagal bayar utang gara gara euroclear indon
2022-06-28 08:44:39+00:00,404blinks,  hah  sejak kapan ydm gagal  yedam kuliah tahun ini  jihoon sendiri yang bilang waktu fansign  k  ,gagal,hah sejak kapan ydm gagal yedam kuliah tahun ini jihoon sendiri yang bilang waktu fansign k
2022-06-28 08:44:30+00:00,THapray, nurunin harga migor aja gagal     beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes ,gagal,nurunin harga migor aja gagal beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes
2022-06-28 08:44:26+00:00,AutumnPalmate, bisa kak udah kebuka dari malam tadi kalo punyaku  udah dapet token pembayaran juga  tapi pas mau bayar malah gagal terus ,gagal,bisa kak udah kebuka dari malam tadi kalo punyaku udah dapet token pembayaran juga tapi ketika mau bayar malah gagal terus
2022-06-28 08:44:23+00:00,DPRIANx25, gua gagal paham ung,gagal,aku gagal paham ung
2022-06-28 08:44:19+00:00,BPJSTKinfo, bank yang bekerja sama dengan bpjamsostek yaitu bank bri  bni  bjb  btn dan mandiri  namun  jika terjadi  ,gagal,bank yang bekerja sama dengan bpjamsostek yaitu bank bri bni bjb btn dan mandiri namun jika terjadi
2022-06-28 08:44:09+00:00,kdrch_, dua kali karena yg satu gagal  ,gagal,dua kali karena yang satu gagal
2022-06-28 08:44:08+00:00,YehezkielSugiy1,  maslahnya tahun perubahan iklim yang membuat panen gagal  ga yaki  ,gagal,masalahnya tahun perubahan iklim yang membuat panen gagal tidak yaki
