date;username;tweet;keyword;Normalisasi
28/06/2022 15.42;nzoura_; iya elah jujur gue capek bgt pdhl emg readersnya yg tolol halu kaga realistis  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face ;tolol;iya elah jujur aku capek banget pdhl emang readersnya yang tolol halu kaga realistis loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face
28/06/2022 15.42;pangestooo; 15k  baru seminggu udh mati sebelah;tolol;15k baru seminggu udah mati sebelah
28/06/2022 15.42;kimdo0younq;mff ya gw katain tolol  habisnya emang beneran tolol sih;tolol;mff ya aku katain tolol habisnya emang beneran tolol sih
28/06/2022 15.41;KhabKhunKap;  aku always beli earphone nya samsung yg model lama  lgsg beli ke samsungnya   ;tolol;aku always beli earphone nya samsung yang model lama lgsg beli ke samsungnya
28/06/2022 15.41;efdayz;  beliin dong mangkanya;tolol;beliin dong mangkanya
28/06/2022 15.40;FahmiSM_; pernah beli di nice so harga 12rb karna kepepet mau gowes tp earphone ketinggalan di bekasi  niat  ;tolol;pernah beli di nice so harga 12rb karena kepepet mau gowes tapi earphone ketinggalan di bekasi niat
28/06/2022 15.40;orangsuksespt4;kok tolol sih anjirr  di mereka nggk ada translate nya apa gimana ;tolol;kok tolol sih anjirr di mereka nggk ada translate nya apa gimana
28/06/2022 15.40;kinderrjoyx;wkwkw keliatan makin tolol nya hehe   ;tolol;wkwkw keliatan makin tolol nya hehe
28/06/2022 15.40;oxiece; tolol bgt anjing  uda sore;tolol;tolol banget anjing uda sore
28/06/2022 15.40;mbakbungaa; erphone gue 25k dan bagus ya ajigg;tolol;erphone aku 25k dan bagus ya ajigg
28/06/2022 15.39;siubicilembu; gamau lah tolol aja kalo smp iya;tolol;gamau lah tolol aja kalo smp iya
28/06/2022 15.39;depapape; lah saya beli 10k an dicounter jg lumayan enak  ga terlalu cempreng awet setaunan br mati;tolol;lah saya beli 10k an dicounter juga lumayan enak tidak terlalu cempreng awet setaunan br mati
28/06/2022 15.39;m_gibral;  gua mah beli yang di bis 15 rebu wkwk;tolol;aku mah beli yang di bis 15 rebu wkwk
28/06/2022 15.39;TheBest97311628; tolol tolol  otak lo ud kbanyakan maksiat ;tolol;tolol tolol otak kamu ud kbanyakan maksiat
28/06/2022 15.39;Buronan_Rezeki;  wkwk di market place merek ginian bisa dapet 4700;tolol;wkwk di market place merek ginian bisa dapet 4700
28/06/2022 15.39;phenomensz;  apalagi yg suka nonton bokep itu mah otak  ;tolol;apalagi yang suka nonton bokep itu mah otak
28/06/2022 15.39;alfridharyadi; partai pendukung kadrun  ya pasti ditinggalin  kadrun2 tolol cuma seupil dinegeri ini;tolol;partai pendukung kadrun ya pasti ditinggalin kadrun2 tolol cuma seupil dinegeri ini
28/06/2022 15.39;miepentil;gue dalam hati  itu yang terakhir  besoknya diulangin  dalam hati lagi  yakin deh  itu chat terakhir  besoknya ulan  ;tolol;aku dalam hati itu yang terakhir besoknya diulangin dalam hati lagi yakin deh itu chat terakhir besoknya ulan
28/06/2022 15.39;matcaacii;  oase bgus murce lg;tolol;oase bgus murce lagi
28/06/2022 15.38;gitarlistrik; lah gue beli 7500    ;tolol;lah aku beli 7500
28/06/2022 15.38;duchessino; t tapi gw pernah beli 20k an loudly crying face  loudly crying face ;tolol;t tapi aku pernah beli 20k an loudly crying face loudly crying face
28/06/2022 15.38;xdwmls;tolol banget dehh;tolol;tolol banget dehh
28/06/2022 15.38;suhflowerpia;jgn kebanyakan main hp ya  km udah tolol banget soalnya pouting face  ;tolol;jangan kebanyakan main hp ya kamu udah tolol banget soalnya pouting face
28/06/2022 15.37;KKhosyiin;  kalo saya pinter  beaming face with smiling eyes  berarti loe tolol;tolol;kalo saya pinter beaming face with smiling eyes berarti loe tolol
28/06/2022 15.37;rrzzzkyy;  ini mereka udah saling mengkoreksi gameplay masing masing udah bilang sorry juga  lu nya ngapa  ;tolol;ini mereka udah saling mengkoreksi gameplay masing masing udah bilang sorry juga kamu nya ngapa
28/06/2022 15.37;fh_bangtan98;ni ko jadi rame gua kaya orang tolol slightly smiling face  thumbs up ;tolol;ni ko jadi rame aku kaya orang tolol slightly smiling face thumbs up
28/06/2022 15.37;mtraafka;dia ga mikirin lu tolol bgt si muti;tolol;dia tidak mikirin kamu tolol banget si muti
28/06/2022 15.36;cowojaemin; bego yg wajib itu sholat tolol;tolol;bego yang wajib itu sholat tolol
28/06/2022 15.36;adarmawan01; yg pinter sapa yg tolol sapa ;tolol;yang pinter sapa yang tolol sapa
28/06/2022 15.36;zaaadfah; ada yang tebus murah 10k an aja ga mau   ;tolol;ada yang tebus murah 10k an aja tidak mau
28/06/2022 15.36;cheetahurs; pernah yang 7rebuan   ;tolol;pernah yang 7rebuan
28/06/2022 15.36;delleeeeee;ngakak bgt anjingg ini org tolol napa kelakuannya makin lama makin aneh dah  loudly crying face  ;tolol;ngakak banget anjingg ini orang tolol napa kelakuannya makin lama makin aneh dah loudly crying face
28/06/2022 15.36;miemorstat; 7 rb lahh;tolol;7 rb lahh
28/06/2022 15.35;Ewwok3; jing mungkin lebih susah beli minyak goreng pakai nik  dari pada nama jalan  kok lu nggak memgonggong   ;tolol;jing mungkin lebih susah beli minyak goreng pakai nik dari pada nama jalan kok kamu nggak memgonggong
28/06/2022 15.35;ahmdaldee;kalo udah gini giliran ga dikasih pinjem dibilang pelit  nahan  mikir tolol;tolol;kalo udah gini giliran tidak dikasih pinjem dibilang pelit nahan mikir tolol
28/06/2022 15.35;NobiiChann;  eh iya sempet juga beli yang kayak gini  awet  aja sih dia padahal tak pake tidur juga;tolol;eh iya sempet juga beli yang kayak gini awet aja sih dia padahal tidak pake tidur juga
28/06/2022 15.34;daingetjalannya;gada guna tuh ngllink  buka akun ig cuma buat begituan haha ini tolol banget si thumbs up  ;tolol;gada guna tuh ngllink buka akun ig cuma buat begituan haha ini tolol banget si thumbs up
28/06/2022 15.34;Thesinnerishere;  oiya hehe;tolol;oiya hehe
28/06/2022 15.34;Shabecolxz1;makin kesini dunia makin tolol yh ;tolol;makin kesini dunia makin tolol yah
28/06/2022 15.33;mondaysenses; apanya yang lol  lu kah yang tolol ;tolol;apanya yang lol kamu kah yang tolol
28/06/2022 15.33;kyqiluc;lolz tolol mksdnya emm;tolol;lolz tolol mksdnya emm
28/06/2022 15.33;anakanomin;  sama wkwk  duh jadi nyesel;tolol;sama wkwk duh jadi nyesel
28/06/2022 15.33;kimdo0younq;gw benci banget tai baca typingnya kek orang tolol;tolol;aku benci banget tai baca typingnya seperti orang tolol
28/06/2022 15.33;baestarblue; agak tolol  tp gpp ak juga mau jadi anime dan jadi hokage selanjutnya;tolol;agak tolol tapi tidak apa-apa aku juga mau jadi anime dan jadi hokage selanjutnya
28/06/2022 15.33;bichulae;ngakakk gw mengheningkan cipta diri gw sendiri gw santai beud dah walaupun tolol ini sebuah prinsip hidup;tolol;ngakakk aku mengheningkan cipta diri aku sendiri aku santai beud dah walaupun tolol ini sebuah prinsip hidup
28/06/2022 15.33;lovemaybi;   laper tolol banget enih jari;tolol;laper tolol banget enih jari
28/06/2022 15.33;rizalyose1980; jual cebong aja pak  lumayan tuh  habus mereka negara aman  mereka kan tolol semua ;tolol;jual cebong aja pak lumayan tuh habus mereka negara aman mereka kan tolol semua
28/06/2022 15.33;pwciously;  di toples kali kak  dikonter2 suka ada toples isinya earphone sm kabel data biasanya  rolling on the floor laughing ;tolol;di toples kali kak dikonter2 suka ada toples isinya earphone sm kabel data biasanya rolling on the floor laughing
28/06/2022 15.32;Buronan_Rezeki;  mantep kok cobain aja beli;tolol;mantep kok cobain aja beli
28/06/2022 15.32;thvsihjay; hahahha jancok jauh jauh lo dari tae gua mksud lu ap kek bg jeka kek gtu heh tolol kek koncek bantuak kau;tolol;hahahha jancok jauh jauh kamu dari tae aku mksud kamu apa seperti bg jeka seperti gitu heh tolol seperti koncek bantuak kamu
28/06/2022 15.32;Wijenan;  ya ayam sama bebek beda spesies tolol  laki laki perempuan sama sama manusia  kenapa selalu dir  ;tolol;ya ayam sama bebek beda spesies tolol laki laki perempuan sama sama manusia kenapa selalu dir
28/06/2022 15.31;liaderliana; uilai lagi politik identitas  sok ngislami nyari pengikut yang tolol bisa dikadali  dasar setan ala  ;tolol;uilai lagi politik identitas sok ngislami nyari pengikut yang tolol bisa dikadali dasar setan ala
28/06/2022 15.31;strinxq;gini ya tolol gua kasi tau  disini itu bukan soal bayang membayangkan tapi soal orang gang nonmus dijadiin muslim d  ;tolol;gini ya tolol aku kasi tau disini itu bukan soal bayang membayangkan tapi soal orang gang nonmus dijadiin muslim d
28/06/2022 15.31;perigurinjay; emg tolol tuh anak caoek  loudly crying face ;tolol;emang tolol tuh anak caoek loudly crying face
28/06/2022 15.31;IbrahimZ805;  coba kau suru anies tutup semua tempat hiburan malam  brani gak si yemen tolol itu ;tolol;coba kamu suru anies tutup semua tempat hiburan malam brani tidak si yemen tolol itu
28/06/2022 15.31;annonsx; yeu ena ena berdua  pusing dan paniknya ngajak warga base lo haha tolol;tolol;yeu ena ena berdua pusing dan paniknya ngajak warga base kamu haha tolol
28/06/2022 15.31;KhoirulArkan; bukan maen da ah  tolol di puji;tolol;bukan maen da ah tolol di puji
28/06/2022 15.31;ayamgoreng_mcd; beli di mr diy 20k beli setahun sekali  folded hands medium light skin tone  awet buwanget  folded hands medium light skin tone  beli 20k di tempat lain gampang modar;tolol;beli di mr diy 20k beli setahun sekali folded hands medium light skin tone awet buwanget folded hands medium light skin tone beli 20k di tempat lain gampang modar
28/06/2022 15.30;rkdhan;  wkwkwk isukana geus ruksak wkwkwk;tolol;wkwkwk isukana geus ruksak wkwkwk
28/06/2022 15.30;seriemphonemata;  mjb kak  kalo earphone nya dipake doang tanpa dengerin apa2 samb  ;tolol;mjb kak kalo earphone nya dipake doang tanpa dengerin apa2 samb
28/06/2022 15.30;aylalalalw;rio tolol apa tolol si ga sekali dua kali bangsat ni org stop tolol;tolol;rio tolol apa tolol si tidak sekali dua kali bangsat ni orang stop tolol
28/06/2022 15.29;macannegara;gara gara lo pada bego  bawa bendera palestine hujat negara sendiri  tolol ;tolol;gara gara kamu pada bego bawa bendera palestine hujat negara sendiri tolol
28/06/2022 15.29;IraKumala10; ku beli yg harga 15 rb  sebulan msih enak la siap itu kaya ada semut nya;tolol;aku beli yang harga 15 rb sebulan msih enak la siap itu kaya ada semut nya
28/06/2022 15.29;hjistar;lama lama banyak orang tolol didunia ini;tolol;lama lama banyak orang tolol didunia ini
28/06/2022 15.28;hal00o0; liat kelakuanmu yang tolol ini  tolong diperbaiki;tolol;liat kelakuanmu yang tolol ini tolong diperbaiki
28/06/2022 15.28;ibnurus86968784;  kliatan tolol nya memg presiden kita ngurus minyak goreng harga cabe bawang aj gk  ;tolol;kliatan tolol nya memg presiden kita ngurus minyak goreng harga cabe bawang aja tidak
28/06/2022 15.49;arekeyheyhey;  iya nih  abis pensiun jd archon dan gagal mengatur uang  abah zhongli memutuskan buka usaha tenda bakso  thumbs up light skin tone ;gagal;iya ini abis pensiun jadi archon dan gagal mengatur uang abah zhongli memutuskan buka usaha tenda bakso thumbs up light skin tone
28/06/2022 15.48;Kasman76182831; negara gagal kelola   terjebak hutang   nyusahin rakyat ;gagal;negara gagal kelola terjebak hutang nyusahin rakyat
28/06/2022 15.48;vampire_jalu; target gagal tercapai  dikira bakal dapetin politisi muda cerdas  ternyata cuma remahan buzzer khusus ibu  ;gagal;target gagal tercapai dikira bakal dapetin politisi muda cerdas ternyata cuma remahan buzzer khusus ibu
28/06/2022 15.48;BobKhairool__My;  ini proses beberapa siri perbincangan  umno berkeras mahu bebaskan kluster mahkamah  anwa  ;gagal;ini proses beberapa siri perbincangan umno berkeras mahu bebaskan kluster mahkamah anwa
28/06/2022 15.48;Icangtip_;bbrp tahun lalu malah saya stress gegara hasil snmptn dan sbmptn saya gagal  ini kok ada ya manusia begini nih ;gagal;beberapa tahun lalu malah saya stress karena hasil snmptn dan sbmptn saya gagal ini kok ada ya manusia begini ini
28/06/2022 15.48;andriiuyy;tai gara2 strada nonton konser jdi gagal bgst;gagal;tai gara2 strada nonton konser jadi gagal bgst
28/06/2022 15.48;MSandy22;  hoki atau nggak  mereka ttp juara  sportif aja kita sbg fans  inter gagal scudetto k  ;gagal;hoki atau nggak mereka tetap juara sportif aja kita sbg fans inter gagal scudetto k
28/06/2022 15.47;apriliadmynti;ya ampun  sedih bener cmn mau liburan aja gagal mulu;gagal;ya ampun sedih bener cmn mau liburan aja gagal mulu
28/06/2022 15.47;WSobir;gagal mencoba;gagal;gagal mencoba
28/06/2022 15.47;Mismar___; ini gagal ;gagal;ini gagal
28/06/2022 15.47;fbrrrnnnn; melu alure ae wes  mengko lek gagal kan yo dadi lawakan  iso dievaluasi ;gagal;melu alure ae wes mengko lek gagal kan yo dadi lawakan iso dievaluasi
28/06/2022 15.47;EVILTEXT; aku januari kmrn jg gagal tp suka krn adem wind face  wind face ;gagal;aku januari kmrn juga gagal tapi suka karena adem wind face wind face
28/06/2022 15.46;bossku_team;    ;gagal;gagal
28/06/2022 15.46;irwanblr;  uda jelasin dgn kalimat baik2 msh gagal paham  grinning face with sweat  ;gagal;uda jelasin dgn kalimat baik2 msh gagal paham grinning face with sweat
28/06/2022 15.46;ezaraidd;aku juga ada handsfree yang menurutku cukup mahal  dan itupun tidak bertahan lama  bukan karena product nya gagal a  ;gagal;aku juga ada handsfree yang menurutku cukup mahal dan itupun tidak bertahan lama bukan karena product nya gagal a
28/06/2022 15.46;brrrrrrrrrro;time nak jpj test tu ada cakap kat pemeriksa  cik nanti tolong tunjuk jalan  saya tak berapa bagus sangat bab ingat  ;gagal;time mau jpj test tu ada cakap kat pemeriksa cik nanti tolong tunjuk jalan saya tidak berapa bagus sangat bab ingat
28/06/2022 15.46;urlply;cie otw gagal taruhan;gagal;cie otw gagal taruhan
28/06/2022 15.46;mass_errr;stop bandingkan pencpain lu sama org lain  stiap org bda jalan nya  ngga usah minder liat og lain udah sukses di us  ;gagal;stop bandingkan pencpain kamu sama orang lain stiap orang bda jalan nya tidak usah minder liat og lain udah sukses di us
28/06/2022 15.45;BPJSTKinfo; 6  nama perusahaan  7  nomor handphone  8  alamat email  9  kendala pengkinian data   gagal foto biometri  ;gagal;6 nama perusahaan 7 nomor handphone 8 alamat email 9 kendala pengkinian data gagal foto biometri
28/06/2022 15.45;budi_seth; heskey  morientes  voronin  crouch  carroll  balotelli  benteke  lambert  solanke dan maaf lord origi  ;gagal;heskey morientes voronin crouch carroll balotelli benteke lambert solanke dan maaf lord origi
28/06/2022 15.45;Om_sipil;tidak ada yang gagal  seorang ayah  sosok  ayah tidak pernah gagal  kembalilah ke ibumu nak ;gagal;tidak ada yang gagal seorang ayah sosok ayah tidak pernah gagal kembalilah ke ibumu mau
28/06/2022 15.45;yoongisexiest;hrus irit2 kuota ni  gara2 download dmd konser ni pasti anjir gagal mlu jdinya boros bgt pensive face ;gagal;hrus irit2 kuota ni gara2 download dmd konser ni pasti anjing gagal mlu jdinya boros banget pensive face
28/06/2022 15.45;swastamitagvrlz;gagal makan milidi lagi;gagal;gagal makan milidi lagi
28/06/2022 15.45;oureocone; tulus kalo bikin lagu ga pernah gagal si t  t;gagal;tulus kalo bikin lagu tidak pernah gagal si t t
28/06/2022 15.44;bellezzasky;rangkuman dunia bulan ini  srilanka bangkrut gabisa bayar pns  russia gagal bayar utang gara gara euroclear  indon  ;gagal;rangkuman dunia bulan ini srilanka bangkrut gabisa bayar pns russia gagal bayar utang gara gara euroclear indon
28/06/2022 15.44;404blinks;  hah  sejak kapan ydm gagal  yedam kuliah tahun ini  jihoon sendiri yang bilang waktu fansign  k  ;gagal;hah sejak kapan ydm gagal yedam kuliah tahun ini jihoon sendiri yang bilang waktu fansign k
28/06/2022 15.44;THapray; nurunin harga migor aja gagal     beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes  beaming face with smiling eyes ;gagal;nurunin harga migor aja gagal beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes
28/06/2022 15.44;AutumnPalmate; bisa kak udah kebuka dari malam tadi kalo punyaku  udah dapet token pembayaran juga  tapi pas mau bayar malah gagal terus ;gagal;bisa kak udah kebuka dari malam tadi kalo punyaku udah dapet token pembayaran juga tapi ketika mau bayar malah gagal terus
28/06/2022 15.44;DPRIANx25; gua gagal paham ung;gagal;aku gagal paham ung
28/06/2022 15.44;BPJSTKinfo; bank yang bekerja sama dengan bpjamsostek yaitu bank bri  bni  bjb  btn dan mandiri  namun  jika terjadi  ;gagal;bank yang bekerja sama dengan bpjamsostek yaitu bank bri bni bjb btn dan mandiri namun jika terjadi
28/06/2022 15.44;kdrch_; dua kali karena yg satu gagal  ;gagal;dua kali karena yang satu gagal
28/06/2022 15.44;YehezkielSugiy1;  maslahnya tahun perubahan iklim yang membuat panen gagal  ga yaki  ;gagal;maslahnya tahun perubahan iklim yang membuat panen gagal tidak yaki
28/06/2022 15.44;Dholvie_Mamonto;sebab reklamasi yg didukung opung luhut mentri segala urusan pun bisa gagal di tanagan anies   ;gagal;sebab reklamasi yang didukung opung luhut mentri segala urusan pun bisa gagal di tanagan anies
28/06/2022 15.43;EddyCodoMrTaboh; bukan bermakna gagal selamanya tetapi   fam nak menarik balik pengambilan pemain naturalisasi kerana pengurus kim memerlukan  ;gagal;bukan bermakna gagal selamanya tetapi fam mau menarik balik pengambilan pemain naturalisasi kerana pengurus kim memerlukan
28/06/2022 15.43;BPJSTKinfo; perihal kendala gagal pengkinian data  dapat kami informasikan apabila untuk keperluan klaim dana jaminan  ;gagal;perihal kendala gagal pengkinian data dapat kami informasikan apabila untuk keperluan klaim dana jaminan
28/06/2022 15.43;tribunkaltim;dua kali gagal  celine evangelista beberkan hal terpenting dalam berumah tangga  percaya    ;gagal;dua kali gagal celine evangelista beberkan hal terpenting dalam berumah tangga percaya
28/06/2022 15.43;aromadhona75;yang kau sukai belum tentu baik bagimu  sebagian kesenangan adalah cara gembira untuk gagal;gagal;yang kamu sukai belum tentu baik bagimu sebagian kesenangan adalah cara gembira untuk gagal
