date,username,tweet,keyword,Normalisasi,TOKENIZATION,STOP_REMOVAL,STEMMED
2022-06-28 08:26:51+00:00,barbieequ,aku suka makan   tp pengen kurus,kurus,aku suka makan tapi pengen kurus,"['aku', 'suka', 'makan', 'tapi', 'pengen', 'kurus']","['suka', 'makan', 'pengen', 'kurus']",suka makan ken kurus
2022-06-28 08:26:50+00:00,Afat3K, kuru sama gering artinya sama sama kurus kalo di sini,kurus,kuru sama gering artinya sama sama kurus kalo di sini,"['kuru', 'sama', 'gering', 'artinya', 'sama', 'sama', 'kurus', 'kalo', 'di', 'sini']","['kuru', 'gering', 'kurus', 'kalo']",kuru gering kurus kalo
2022-06-28 08:26:34+00:00,ZOO_FESS,zoo kucingku baru aja umur    bulan  udah transisi dari proplan kitten ke proplan adult salmon  tapi kok kucingku m  ,kurus,zoo kucingku baru aja umur bulan udah transisi dari proplan kitten ke proplan adult salmon tapi kok kucingku m,"['zoo', 'kucingku', 'baru', 'aja', 'umur', 'bulan', 'udah', 'transisi', 'dari', 'proplan', 'kitten', 'ke', 'proplan', 'adult', 'salmon', 'tapi', 'kok', 'kucingku', 'm']","['zoo', 'kucingku', 'aja', 'umur', 'udah', 'transisi', 'proplan', 'kitten', 'proplan', 'adult', 'salmon', 'kucingku', 'm']",zoo kucing aja umur udah transisi proplan kitten proplan adult salmon kucing m
2022-06-28 08:26:21+00:00,wbkkk_,  orang orang kaya begini enaknya di tumbuk bareng bawang merah emang  punya teme  ,kurus,orang orang kaya begini enaknya di tumbuk bareng bawang merah emang punya teme,"['orang', 'orang', 'kaya', 'begini', 'enaknya', 'di', 'tumbuk', 'bareng', 'bawang', 'merah', 'emang', 'punya', 'teme']","['orang', 'orang', 'kaya', 'enaknya', 'tumbuk', 'bareng', 'bawang', 'merah', 'emang', 'teme']",orang orang kaya enak tumbuk bareng bawang merah emang teme
2022-06-28 08:25:17+00:00,lavieenbluw, gering itu gaenak badan atau sakit  kalo kurus itu kuru,kurus,gering itu gaenak badan atau sakit kalo kurus itu kuru,"['gering', 'itu', 'gaenak', 'badan', 'atau', 'sakit', 'kalo', 'kurus', 'itu', 'kuru']","['gering', 'gaenak', 'badan', 'sakit', 'kalo', 'kurus', 'kuru']",gering gaenak badan sakit kalo kurus kuru
2022-06-28 08:24:00+00:00,bikinikillgrrll,intinya mau sebanyak apapun makan kalo yg nyerang batin tetap aja kurus,kurus,intinya mau sebanyak apapun makan kalo yang nyerang batin tetap aja kurus,"['intinya', 'mau', 'sebanyak', 'apapun', 'makan', 'kalo', 'yang', 'nyerang', 'batin', 'tetap', 'aja', 'kurus']","['intinya', 'apapun', 'makan', 'kalo', 'nyerang', 'batin', 'aja', 'kurus']",inti apa makan kalo nyerang batin aja kurus
2022-06-28 08:23:13+00:00,bijistroberi,  tapi kalo di rumah tiap sodara dateng selalu komen  kurus bgt neng  kasian makan hati ya sama  ,kurus,tapi kalo di rumah tiap sodara dateng selalu komen kurus banget neng kasian makan hati ya sama,"['tapi', 'kalo', 'di', 'rumah', 'tiap', 'sodara', 'dateng', 'selalu', 'komen', 'kurus', 'banget', 'neng', 'kasian', 'makan', 'hati', 'ya', 'sama']","['kalo', 'rumah', 'sodara', 'dateng', 'komen', 'kurus', 'banget', 'neng', 'kasian', 'makan', 'hati']",kalo rumah sodara dateng komen kurus banget neng kasi makan hati
2022-06-28 08:21:45+00:00,HSlstri,mending fokus ngurusin anak sendiri aja deh percuma ngurusin w soalnya dah kurus,kurus,mending fokus ngurusin anak sendiri aja deh percuma ngurusin aku soalnya dah kurus,"['mending', 'fokus', 'ngurusin', 'anak', 'sendiri', 'aja', 'deh', 'percuma', 'ngurusin', 'aku', 'soalnya', 'dah', 'kurus']","['mending', 'fokus', 'ngurusin', 'anak', 'aja', 'ngurusin', 'kurus']",mending fokus ngurusin anak aja ngurusin kurus
2022-06-28 08:20:29+00:00,sundayayeah, sama banget di rumah juga biasa ada kucing ras main  dan itu kadang berhari   aslinya cantik tapi k  ,kurus,sama banget di rumah juga biasa ada kucing ras main dan itu kadang berhari aslinya cantik tapi k,"['sama', 'banget', 'di', 'rumah', 'juga', 'biasa', 'ada', 'kucing', 'ras', 'main', 'dan', 'itu', 'kadang', 'berhari', 'aslinya', 'cantik', 'tapi', 'k']","['banget', 'rumah', 'kucing', 'ras', 'main', 'kadang', 'berhari', 'aslinya', 'cantik', 'k']",banget rumah kucing ras main kadang hari asli cantik k
2022-06-28 08:20:18+00:00,nasriqul,dan kalau nak kurus  bukan sekejap nak kurus     lama  ada   bulan  ada setahun sebelum kita dapat berat bdn ideal kita,kurus,dan kalau mau kurus bukan sekejap mau kurus lama ada bulan ada setahun sebelum kita dapat berat badan ideal kita,"['dan', 'kalau', 'mau', 'kurus', 'bukan', 'sekejap', 'mau', 'kurus', 'lama', 'ada', 'bulan', 'ada', 'setahun', 'sebelum', 'kita', 'dapat', 'berat', 'badan', 'ideal', 'kita']","['kurus', 'sekejap', 'kurus', 'setahun', 'berat', 'badan', 'ideal']",kurus kejap kurus tahun berat badan ideal
2022-06-28 08:19:35+00:00,suka011,  bisa pada kurus lsm di dki kalau melepas saham perusahaan bir ,kurus,bisa pada kurus lsm di dki kalau melepas saham perusahaan bir,"['bisa', 'pada', 'kurus', 'lsm', 'di', 'dki', 'kalau', 'melepas', 'saham', 'perusahaan', 'bir']","['kurus', 'lsm', 'dki', 'melepas', 'saham', 'perusahaan', 'bir']",kurus lsm dki lepas saham usaha bir
2022-06-28 08:19:29+00:00,nasriqul,contoh  nak kurus     bukan buat satu step je boleh kurus  kena tengok jugak diet  supplement  dan personalized plan  ,kurus,contoh mau kurus bukan buat satu step aja boleh kurus kena tengok jugak diet supplement dan personalized plan,"['contoh', 'mau', 'kurus', 'bukan', 'buat', 'satu', 'step', 'aja', 'boleh', 'kurus', 'kena', 'tengok', 'jugak', 'diet', 'supplement', 'dan', 'personalized', 'plan']","['contoh', 'kurus', 'step', 'aja', 'kurus', 'kena', 'tengok', 'jugak', 'diet', 'supplement', 'personalized', 'plan']",contoh kurus step aja kurus kena tengok jugak diet supplement personalized plan
2022-06-28 08:18:48+00:00,al_jariatma, yang gemuk ingin kurus   yang kurus ingin gemuk      ,kurus,yang gemuk ingin kurus yang kurus ingin gemuk,"['yang', 'gemuk', 'ingin', 'kurus', 'yang', 'kurus', 'ingin', 'gemuk']","['gemuk', 'kurus', 'kurus', 'gemuk']",gemuk kurus kurus gemuk
2022-06-28 08:17:17+00:00,sunshineyy71,  tulang kering kaki ka kalo badannya kurus pasti kerasa kalo lagi ngesok wkk,kurus,tulang kering kaki ka kalo badannya kurus pasti kerasa kalo lagi ngesok wkk,"['tulang', 'kering', 'kaki', 'ka', 'kalo', 'badannya', 'kurus', 'pasti', 'kerasa', 'kalo', 'lagi', 'ngesok', 'wkk']","['tulang', 'kering', 'kaki', 'ka', 'kalo', 'badannya', 'kurus', 'kerasa', 'kalo', 'ngesok', 'wkk']",tulang kering kaki ka kalo badan kurus rasa kalo ngesok wkk
2022-06-28 08:16:35+00:00,namemuww, kenapa kita kurus ,kurus,kenapa kita kurus,"['kenapa', 'kita', 'kurus']",['kurus'],kurus
2022-06-28 08:16:02+00:00,BasherRpwbasher,openfollow for rp yang bisa oprasi sedot lemak    menit lgsg kurus buat rl behahti ahyougnk nih lemaknya ada di poto ,kurus,openfollow for rp yang bisa oprasi sedot lemak menit langsung kurus buat rl berarti ahyougnk ini lemaknya ada di poto,"['openfollow', 'for', 'rp', 'yang', 'bisa', 'oprasi', 'sedot', 'lemak', 'menit', 'langsung', 'kurus', 'buat', 'rl', 'berarti', 'ahyougnk', 'ini', 'lemaknya', 'ada', 'di', 'poto']","['openfollow', 'for', 'rp', 'oprasi', 'sedot', 'lemak', 'menit', 'langsung', 'kurus', 'rl', 'ahyougnk', 'lemaknya', 'poto']",openfollow for rp oprasi sedot lemak menit langsung kurus rl ahyougnk lemak poto
2022-06-28 08:14:41+00:00,HaNyan_23, sama  aku juga begitu  wkwk  tapi dulu aku mikirnya karena jaringan lemakku dikit  dulu kurus banget soalny  ,kurus,sama aku juga begitu wkwk tapi dulu aku mikirnya karena jaringan lemakku sedikit dulu kurus banget soalnya,"['sama', 'aku', 'juga', 'begitu', 'wkwk', 'tapi', 'dulu', 'aku', 'mikirnya', 'karena', 'jaringan', 'lemakku', 'sedikit', 'dulu', 'kurus', 'banget', 'soalnya']","['mikirnya', 'jaringan', 'lemakku', 'kurus', 'banget']",mikirnya jaring lemak kurus banget
2022-06-28 08:14:15+00:00,crscnd_,daritadi ngetawain  orang ciri nya mah tunggu kiris  tunggu kurus  tunggu kiri eh tinggi kurus ,kurus,daritadi ngetawain orang ciri nya mah tunggu kiris tunggu kurus tunggu kiri eh tinggi kurus,"['daritadi', 'ngetawain', 'orang', 'ciri', 'nya', 'mah', 'tunggu', 'kiris', 'tunggu', 'kurus', 'tunggu', 'kiri', 'eh', 'tinggi', 'kurus']","['daritadi', 'ngetawain', 'orang', 'ciri', 'nya', 'tunggu', 'kiris', 'tunggu', 'kurus', 'tunggu', 'kiri', 'eh', 'kurus']",daritadi ngetawain orang ciri nya tunggu kiris tunggu kurus tunggu kiri eh kurus
2022-06-28 08:12:54+00:00,Afat3K,day        gering artinya kurus ,kurus,day gering artinya kurus,"['day', 'gering', 'artinya', 'kurus']","['day', 'gering', 'kurus']",day gering kurus
2022-06-28 08:12:50+00:00,xxwxxnxx,tak tahu berat kat mana  rasa macam dah kurus dah   ,kurus,tidak tahu berat kat mana rasa macam dah kurus dah,"['tidak', 'tahu', 'berat', 'kat', 'mana', 'rasa', 'macam', 'dah', 'kurus', 'dah']","['berat', 'kat', 'kurus']",berat kat kurus
2022-06-28 08:12:50+00:00,perikecil_____, tapi aku lari dikit aja udah ngap ngapan sih ban  tapi mauny kurus  ,kurus,tapi aku lari sedikit aja udah ngap ngapan sih ban tapi mauny kurus,"['tapi', 'aku', 'lari', 'sedikit', 'aja', 'udah', 'ngap', 'ngapan', 'sih', 'ban', 'tapi', 'mauny', 'kurus']","['lari', 'aja', 'udah', 'ngap', 'ngapan', 'ban', 'mauny', 'kurus']",lari aja udah ngap ngapan ban mauny kurus
2022-06-28 08:12:35+00:00,itsurgirlrosie, seandainya pola makan gw ga kacau pas kelas    gw masih punya kesempatan buat kurus ,kurus,seandainya pola makan aku tidak kacau ketika kelas aku masih punya kesempatan buat kurus,"['seandainya', 'pola', 'makan', 'aku', 'tidak', 'kacau', 'ketika', 'kelas', 'aku', 'masih', 'punya', 'kesempatan', 'buat', 'kurus']","['seandainya', 'pola', 'makan', 'kacau', 'kelas', 'kesempatan', 'kurus']",anda pola makan kacau kelas sempat kurus
2022-06-28 08:11:58+00:00,howfeeling2, kyknya itu pnykit mntal  entah apa lupa namanya  padahal uda kurus trus ngaku brasa kurang kurus gt,kurus,kayanya itu penyakit mental entah apa lupa namanya padahal udah kurus terus ngaku berasa kurang kurus gitu,"['kayanya', 'itu', 'penyakit', 'mental', 'entah', 'apa', 'lupa', 'namanya', 'padahal', 'udah', 'kurus', 'terus', 'ngaku', 'berasa', 'kurang', 'kurus', 'gitu']","['kayanya', 'penyakit', 'mental', 'lupa', 'namanya', 'udah', 'kurus', 'ngaku', 'berasa', 'kurus', 'gitu']",kaya sakit mental lupa nama udah kurus ngaku asa kurus gitu
2022-06-28 08:11:15+00:00,8888_sgs, ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lgu smpe dia merem sbntr lampu nya kayak d  ,kurus,ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lagu smpe dia merem sebentar lampu nya kayak d,"['ada', 'fangirl', 'nctzen', 'play', 'lagu', 'beautiful', 'nct', 'kejeda', 'mulu', 'tuh', 'lagu', 'smpe', 'dia', 'merem', 'sebentar', 'lampu', 'nya', 'kayak', 'd']","['fangirl', 'nctzen', 'play', 'lagu', 'beautiful', 'nct', 'kejeda', 'mulu', 'lagu', 'smpe', 'merem', 'sebentar', 'lampu', 'nya', 'kayak', 'd']",fangirl nctzen play lagu beautiful nct jeda mulu lagu smpe merem sebentar lampu nya kayak d
2022-06-28 08:11:06+00:00,idntimes,alyssa soebandono dikira sakit  dude harlino beri penjelasan ,kurus,alyssa soebandono dikira sakit dude harlino beri penjelasan,"['alyssa', 'soebandono', 'dikira', 'sakit', 'dude', 'harlino', 'beri', 'penjelasan']","['alyssa', 'soebandono', 'sakit', 'dude', 'harlino', 'penjelasan']",alyssa soebandono sakit dude harlino jelas
2022-06-28 08:10:53+00:00,bumitaya, aku yo ditakoni ngene mbe koncoku gr  makin kurus dan turu isuk terus    ,kurus,aku yo ditakoni ngene mbe koncoku gr makin kurus dan tidur larut malam terus,"['aku', 'yo', 'ditakoni', 'ngene', 'mbe', 'koncoku', 'gr', 'makin', 'kurus', 'dan', 'tidur', 'larut', 'malam', 'terus']","['ditakoni', 'ngene', 'mbe', 'koncoku', 'gr', 'kurus', 'tidur', 'larut', 'malam']",ditakoni ngene mbe konco gr kurus tidur larut malam
2022-06-28 08:08:01+00:00,BasicPewds, wkwk pdhl dulu pas masi kurus krempeng disuruh gendutin krn ktnya kyk kurang gizi   tolol emg,kurus,wkwk padahal dulu ketika masi kurus krempeng disuruh gendutin karena katanya seperti kurang gizi tolol emang,"['wkwk', 'padahal', 'dulu', 'ketika', 'masi', 'kurus', 'krempeng', 'disuruh', 'gendutin', 'karena', 'katanya', 'seperti', 'kurang', 'gizi', 'tolol', 'emang']","['masi', 'kurus', 'krempeng', 'disuruh', 'gendutin', 'gizi', 'tolol', 'emang']",mas kurus krempeng suruh gendutin gizi tolol emang
2022-06-28 08:07:49+00:00,Deng_Nanee, customer aku brangin sampey gastric  ny mdh sik cyk ny aku gastric sbb bdn aku bsr  org kurus bok ny katanya ,kurus,customer aku brangin sampey gastric ny mudah sik sayang ny aku gastric sebab badan aku besar orang kurus bok ny katanya,"['customer', 'aku', 'brangin', 'sampey', 'gastric', 'ny', 'mudah', 'sik', 'sayang', 'ny', 'aku', 'gastric', 'sebab', 'badan', 'aku', 'besar', 'orang', 'kurus', 'bok', 'ny', 'katanya']","['customer', 'brangin', 'sampey', 'gastric', 'ny', 'mudah', 'sik', 'sayang', 'ny', 'gastric', 'badan', 'orang', 'kurus', 'bok', 'ny']",customer brangin sampey gastric ny mudah sik sayang ny gastric badan orang kurus bok ny
2022-06-28 08:07:31+00:00,F_NatashaAudrey,cita  kurus tapi makan mulu     bingung sama audrey     celana uda gaada yg muat uyy    ,kurus,cita kurus tapi makan mulu bingung sama audrey celana udah gaada yang muat uyy,"['cita', 'kurus', 'tapi', 'makan', 'mulu', 'bingung', 'sama', 'audrey', 'celana', 'udah', 'gaada', 'yang', 'muat', 'uyy']","['cita', 'kurus', 'makan', 'mulu', 'bingung', 'audrey', 'celana', 'udah', 'gaada', 'muat', 'uyy']",cita kurus makan mulu bingung audrey celana udah gaada muat uyy
2022-06-28 08:07:17+00:00,mufvin, pengen kurus,kurus,pengen kurus,"['pengen', 'kurus']","['pengen', 'kurus']",ken kurus
2022-06-28 08:06:38+00:00,jijelucky, sama bgt nder sering dikatain grgr kurus bgt     aku jg lagi usaha naikin bb nii  doain yaa semoga cepet naikk ,kurus,sama banget sender sering dikatain karena kurus banget aku juga lagi usaha naikin berat badan nii doain yaa semoga cepet naikk,"['sama', 'banget', 'sender', 'sering', 'dikatain', 'karena', 'kurus', 'banget', 'aku', 'juga', 'lagi', 'usaha', 'naikin', 'berat', 'badan', 'nii', 'doain', 'yaa', 'semoga', 'cepet', 'naikk']","['banget', 'sender', 'dikatain', 'kurus', 'banget', 'usaha', 'naikin', 'berat', 'badan', 'nii', 'doain', 'yaa', 'semoga', 'cepet', 'naikk']",banget sender dikatain kurus banget usaha naikin berat badan nii doain yaa moga cepet naikk
2022-06-28 08:06:29+00:00,ra_charmangel, aku tinggi kurus  adeku lbh pendek berisi  face nya lbh boros   ,kurus,aku tinggi kurus adeku lbh pendek berisi face nya lbh boros,"['aku', 'tinggi', 'kurus', 'adeku', 'lbh', 'pendek', 'berisi', 'face', 'nya', 'lbh', 'boros']","['kurus', 'adeku', 'lbh', 'pendek', 'berisi', 'face', 'nya', 'lbh', 'boros']",kurus adeku lbh pendek isi face nya lbh boros
2022-06-28 08:05:45+00:00,jjongbbo, aamiin klo bikin kurus  ,kurus,aamiin kalau bikin kurus,"['aamiin', 'kalau', 'bikin', 'kurus']","['aamiin', 'bikin', 'kurus']",aamiin bikin kurus
2022-06-28 08:04:23+00:00,mbaqnya, kurus  klo makannya pisang aja   ,kurus,kurus kalau makannya pisang aja,"['kurus', 'kalau', 'makannya', 'pisang', 'aja']","['kurus', 'makannya', 'pisang', 'aja']",kurus makan pisang aja
2022-06-28 08:04:22+00:00,jackbeomnje97,pantesan denise tba  jd kurus bgt beda pas di sn dulu ,kurus,pantesan denise tba jadi kurus banget beda ketika di sn dulu,"['pantesan', 'denise', 'tba', 'jadi', 'kurus', 'banget', 'beda', 'ketika', 'di', 'sn', 'dulu']","['pantesan', 'denise', 'tba', 'kurus', 'banget', 'beda', 'sn']",pantesan denise tba kurus banget beda sn
2022-06-28 08:04:08+00:00,SenahDebab,weh sejak bila zuraida jdi slim ni  mak tak kira mak akan kurus bulan   ni tibah emo ,kurus,weh sejak bila zuraida jadi slim ni mak tidak kira mak akan kurus bulan ni tibah emo,"['weh', 'sejak', 'bila', 'zuraida', 'jadi', 'slim', 'ni', 'mak', 'tidak', 'kira', 'mak', 'akan', 'kurus', 'bulan', 'ni', 'tibah', 'emo']","['weh', 'zuraida', 'slim', 'ni', 'mak', 'mak', 'kurus', 'ni', 'tibah', 'emo']",weh zuraida slim ni mak mak kurus ni tibah emo
2022-06-28 08:04:05+00:00,Stayjjang, hoo tergantung kepercayaan dan lebar muka masing masing dah  kalo aku pake   jari karena cuma garis  ,kurus,hoo tergantung kepercayaan dan lebar muka masing masing dah kalo aku pake jari karena cuma garis,"['hoo', 'tergantung', 'kepercayaan', 'dan', 'lebar', 'muka', 'masing', 'masing', 'dah', 'kalo', 'aku', 'pake', 'jari', 'karena', 'cuma', 'garis']","['hoo', 'tergantung', 'kepercayaan', 'lebar', 'muka', 'kalo', 'pake', 'jari', 'garis']",hoo gantung percaya lebar muka kalo pake jari garis
2022-06-28 08:03:25+00:00,perikecil_____,kalo seminggu ke depan olahraga kira  bakal kurus kada ya  ,kurus,kalo seminggu ke depan olahraga kira bakal kurus kada ya,"['kalo', 'seminggu', 'ke', 'depan', 'olahraga', 'kira', 'bakal', 'kurus', 'kada', 'ya']","['kalo', 'seminggu', 'olahraga', 'kurus', 'kada']",kalo minggu olahraga kurus kada
2022-06-28 08:02:53+00:00,marumoguri,yaallah pengen kurus,kurus,yaallah pengen kurus,"['yaallah', 'pengen', 'kurus']","['yaallah', 'pengen', 'kurus']",yaallah ken kurus
2022-06-28 08:02:02+00:00,pugozteeztar, bikin kurus ya kalo panas banget  ,kurus,bikin kurus ya kalo panas banget,"['bikin', 'kurus', 'ya', 'kalo', 'panas', 'banget']","['bikin', 'kurus', 'kalo', 'panas', 'banget']",bikin kurus kalo panas banget
2022-06-28 08:01:13+00:00,methohexitalhcl,colleague  awak ni kurus sangat   her bmi is overweight obesity   me  bmi saya normal  a  haluih sangat  laki tak suk  ,kurus,colleague aku ni kurus sangat her bmi is overweight obesity me bmi saya normal a haluih sangat laki tidak suk,"['colleague', 'aku', 'ni', 'kurus', 'sangat', 'her', 'bmi', 'is', 'overweight', 'obesity', 'me', 'bmi', 'saya', 'normal', 'a', 'haluih', 'sangat', 'laki', 'tidak', 'suk']","['ni', 'kurus', 'her', 'bmi', 'is', 'overweight', 'obesity', 'me', 'bmi', 'normal', 'a', 'haluih', 'laki', 'suk']",ni kurus her bmi is overweight obesity me bmi normal a haluih laki suk
2022-06-28 08:00:02+00:00,notshin33, hahahaha  ga harus kurus sih pilih yang cocok dan bagus dibadan kita aja,kurus,hahahaha tidak harus kurus sih pilih yang cocok dan bagus dibadan kita aja,"['hahahaha', 'tidak', 'harus', 'kurus', 'sih', 'pilih', 'yang', 'cocok', 'dan', 'bagus', 'dibadan', 'kita', 'aja']","['kurus', 'pilih', 'cocok', 'bagus', 'dibadan', 'aja']",kurus pilih cocok bagus bad aja
2022-06-28 07:59:35+00:00,popositinursham,yeayy dah ada org tegur dah kurus sikit  ,kurus,yeayy dah ada orang tegur dah kurus sedikit,"['yeayy', 'dah', 'ada', 'orang', 'tegur', 'dah', 'kurus', 'sedikit']","['orang', 'tegur', 'kurus']",orang tegur kurus
2022-06-28 07:58:34+00:00,OfficialRCTI,istrinya disebut terlalu kurus  dude herlino buka suara  dia sehat  saya paham perkembangannya newsrctiplus  ,kurus,istrinya disebut terlalu kurus dude herlino buka suara dia sehat saya paham perkembangannya newsrctiplus,"['istrinya', 'disebut', 'terlalu', 'kurus', 'dude', 'herlino', 'buka', 'suara', 'dia', 'sehat', 'saya', 'paham', 'perkembangannya', 'newsrctiplus']","['istrinya', 'kurus', 'dude', 'herlino', 'buka', 'suara', 'sehat', 'paham', 'perkembangannya', 'newsrctiplus']",istri kurus dude herlino buka suara sehat paham kembang newsrctiplus
2022-06-28 07:57:19+00:00,KasanMulyono,tubuh kurus alyssa soebandono jadi sorotan  netizen  kurus banget kak    lombok insider ,kurus,tubuh kurus alyssa soebandono jadi sorotan netizen kurus banget kak lombok insider,"['tubuh', 'kurus', 'alyssa', 'soebandono', 'jadi', 'sorotan', 'netizen', 'kurus', 'banget', 'kak', 'lombok', 'insider']","['tubuh', 'kurus', 'alyssa', 'soebandono', 'sorotan', 'netizen', 'kurus', 'banget', 'kak', 'lombok', 'insider']",tubuh kurus alyssa soebandono sorot netizen kurus banget kak lombok insider
2022-06-28 07:55:21+00:00,ElgarLouee, keliatan kurus koq itu,kurus,keliatan kurus kok itu,"['keliatan', 'kurus', 'kok', 'itu']","['keliatan', 'kurus']",liat kurus
2022-06-28 07:55:10+00:00,LisaKyu85,x silap pernah tertengok ig story noreen  dia mcm ckp kalo semua nk kurus siapa jer nk gemuk      tp tu la sedih  ind  ,kurus,x khilaf pernah tertengok ig story noreen dia seperti cakap kalo semua mau kurus siapa jer mau gemuk tapi itu la sedih ind,"['x', 'khilaf', 'pernah', 'tertengok', 'ig', 'story', 'noreen', 'dia', 'seperti', 'cakap', 'kalo', 'semua', 'mau', 'kurus', 'siapa', 'jer', 'mau', 'gemuk', 'tapi', 'itu', 'la', 'sedih', 'ind']","['x', 'khilaf', 'tertengok', 'ig', 'story', 'noreen', 'cakap', 'kalo', 'kurus', 'jer', 'gemuk', 'la', 'sedih', 'ind']",x khilaf tengok ig story noreen cakap kalo kurus jer gemuk la sedih ind
